Date,Open,High,Low,Close,Adj Close,Volume
2024-07-03,58.099998474121094,61.52000045776367,57.18000030517578,60.38999938964844,60.28317642211914,40242700
2024-07-05,61.86000061035156,62.380001068115234,59.790000915527344,60.810001373291016,60.70243453979492,38395400
2024-07-08,62.2599983215332,64.5,62.20000076293945,64.30999755859375,64.19624328613281,42861600
2024-07-09,65.12999725341797,66.1500015258789,62.41999816894531,64.25,64.1363525390625,41789800
2024-07-10,65.88999938964844,69.0,65.01000213623047,68.58999633789062,68.46866607666016,48280800
2024-07-11,70.01000213623047,70.08000183105469,61.220001220703125,61.9900016784668,61.880348205566406,75368500
2024-07-12,62.84000015258789,67.30000305175781,61.650001525878906,63.939998626708984,63.82689666748047,51046400
2024-07-15,64.94000244140625,66.76000213623047,63.04999923706055,64.13999938964844,64.02654266357422,48228700
2024-07-16,65.0199966430664,65.58999633789062,62.22999954223633,65.30000305175781,65.18449401855469,39846400
2024-07-17,58.599998474121094,59.29999923706055,51.220001220703125,51.54999923706055,51.45881271362305,99429800
2024-07-18,54.15999984741211,54.16999816894531,49.119998931884766,51.65999984741211,51.56861877441406,94172600
2024-07-19,51.779998779296875,52.369998931884766,46.75,47.0,46.91686248779297,75969100
2024-07-22,50.04999923706055,52.95000076293945,48.810001373291016,52.93000030517578,52.83637237548828,73675300
2024-07-23,50.5,52.06999969482422,50.0,50.529998779296875,50.440616607666016,50181600
2024-07-24,48.43000030517578,48.790000915527344,42.25,42.900001525878906,42.82411575317383,90534800
2024-07-25,41.5099983215332,43.70000076293945,37.38999938964844,39.779998779296875,39.709632873535156,143325900
2024-07-26,42.2400016784668,43.0,40.709999084472656,41.91999816894531,41.845848083496094,82759200
2024-07-29,43.369998931884766,45.0,41.2599983215332,41.810001373291016,41.736045837402344,80788400
2024-07-30,42.380001068115234,42.66999816894531,36.779998779296875,37.2400016784668,37.174129486083984,108596000
2024-07-31,42.29999923706055,44.7599983215332,41.41999816894531,44.38999938964844,44.31147766113281,96880500
2024-08-01,42.04999923706055,43.41999816894531,33.41999816894531,35.0,34.938087463378906,163864400
2024-08-02,30.559999465942383,31.59000015258789,28.139999389648438,29.34000015258789,29.288101196289062,198233900
2024-08-05,23.520000457763672,30.149999618530273,23.5,27.889999389648438,27.840665817260742,220042200
2024-08-06,28.600000381469727,30.799999237060547,27.170000076293945,28.579999923706055,28.52944564819336,137309500
2024-08-07,31.31999969482422,31.940000534057617,25.940000534057617,26.219999313354492,26.17361831665039,146256500
2024-08-08,28.56999969482422,31.600000381469727,26.8700008392334,31.459999084472656,31.40435028076172,149988600
2024-08-09,30.709999084472656,31.790000915527344,29.579999923706055,31.010000228881836,30.95514678955078,96949800
2024-08-12,31.110000610351562,32.59000015258789,30.229999542236328,31.40999984741211,31.35443878173828,89135100
2024-08-13,32.65999984741211,35.43000030517578,32.189998626708984,35.279998779296875,35.217594146728516,103380000
2024-08-14,36.18000030517578,36.63999938964844,33.27000045776367,35.04999923706055,34.987998962402344,112421600
2024-08-15,37.349998474121094,40.470001220703125,36.86000061035156,39.91999816894531,39.84938430786133,107522700
2024-08-16,38.790000915527344,40.22999954223633,38.06999969482422,39.72999954223633,39.65972137451172,82364600
2024-08-19,39.279998779296875,41.75,37.88999938964844,41.599998474121094,41.52641296386719,77684200
2024-08-20,41.04999923706055,41.91999816894531,39.099998474121094,40.09000015258789,40.01908493041992,83644600
2024-08-21,40.75,42.36000061035156,40.33000183105469,41.72999954223633,41.656185150146484,83611500
2024-08-22,42.5099983215332,42.880001068115234,37.11000061035156,37.5099983215332,37.44364547729492,107889900
2024-08-23,39.15999984741211,41.209999084472656,38.59000015258789,40.400001525878906,40.32853698730469,87128100
2024-08-26,39.75,40.290000915527344,36.90999984741211,37.369998931884766,37.30389404296875,86603000
2024-08-27,36.5099983215332,38.970001220703125,35.52000045776367,38.4900016784668,38.42191696166992,74033300
2024-08-28,38.09000015258789,38.86000061035156,35.290000915527344,36.599998474121094,36.535255432128906,101998500
2024-08-29,37.060001373291016,38.93000030517578,35.630001068115234,36.189998626708984,36.12598419189453,97333200
2024-08-30,38.68000030517578,39.220001220703125,37.060001373291016,38.790000915527344,38.72138595581055,85280800
2024-09-03,36.79999923706055,36.810001373291016,29.399999618530273,30.06999969482422,30.016809463500977,140077900
2024-09-04,29.06999969482422,31.690000534057617,28.729999542236328,30.299999237060547,30.246402740478516,108759900
2024-09-05,29.049999237060547,31.200000762939453,28.829999923706055,29.75,29.697376251220703,100075900
2024-09-06,29.110000610351562,29.170000076293945,25.5,25.959999084472656,25.914079666137695,156147600
2024-09-09,27.18000030517578,27.729999542236328,26.149999618530273,27.43000030517578,27.381479263305664,84474500
2024-09-10,27.540000915527344,28.389999389648438,26.239999771118164,28.350000381469727,28.29985237121582,81557500
2024-09-11,28.889999389648438,32.41999816894531,27.079999923706055,32.220001220703125,32.16300582885742,143140900
2024-09-12,31.75,32.689998626708984,30.350000381469727,31.809999465942383,31.75373077392578,99273300
2024-09-13,32.52000045776367,33.720001220703125,32.36000061035156,33.43000030517578,33.37086486816406,78147300
2024-09-16,32.029998779296875,32.63999938964844,30.84000015258789,32.15999984741211,32.103111267089844,79670100
2024-09-17,33.310001373291016,33.560001373291016,31.360000610351562,32.15999984741211,32.103111267089844,86913700
2024-09-18,32.540000915527344,34.0,31.049999237060547,31.139999389648438,31.084917068481445,113735500
2024-09-19,34.68000030517578,36.439998626708984,33.880001068115234,35.119998931884766,35.05787658691406,123984300
2024-09-20,34.04999923706055,34.400001525878906,32.040000915527344,33.54999923706055,33.49065399169922,108589600
2024-09-23,33.970001220703125,34.380001068115234,33.189998626708984,33.91999816894531,33.8599967956543,59731600
2024-09-24,34.84000015258789,35.70000076293945,33.58000183105469,35.06999969482422,35.06999969482422,83369600
2024-09-25,34.709999084472656,36.459999084472656,34.650001525878906,35.7400016784668,35.7400016784668,73587500
2024-09-26,40.20000076293945,40.5099983215332,36.709999084472656,39.650001525878906,39.650001525878906,138171800
2024-09-27,40.0,40.0099983215332,37.099998474121094,37.65999984741211,37.65999984741211,85253500
2024-09-30,36.25,37.40999984741211,35.04999923706055,36.68000030517578,36.68000030517578,74316700
